ID thanh toán,ID khách hàng,ID nhân viên,ID thuê,S? ti?n,Ngày thanh toán
31170,192,1,9831,2.99,4/30/2007
31171,193,1,4892,6.99,4/8/2007
31172,193,1,8211,2.99,4/28/2007
31173,193,1,8379,4.99,4/29/2007
31174,193,1,8431,4.99,4/29/2007
31175,193,1,9079,2.99,4/30/2007
31176,193,1,9575,4.99,4/30/2007
31177,194,2,4231,7.99,4/7/2007
31178,194,2,5146,2.99,4/9/2007
31179,194,1,5291,2.99,4/9/2007
31180,194,2,5894,3.99,4/10/2007
31181,194,1,9064,7.99,4/30/2007
31182,195,1,4234,6.99,4/7/2007
31183,195,1,4315,2.99,4/7/2007
31184,195,1,5228,4.99,4/9/2007
31185,195,1,5536,0.99,4/10/2007
31186,195,2,6175,4.99,4/11/2007
31187,195,1,7349,2.99,4/27/2007
31188,195,2,8280,4.99,4/29/2007
31189,195,2,8479,0.99,4/29/2007
31190,195,2,9188,6.99,4/30/2007
31191,195,1,9870,5.99,4/30/2007
31192,195,1,9994,4.99,4/30/2007
31193,196,1,4879,2.99,4/8/2007
31194,196,2,4999,4.99,4/8/2007
31195,196,2,5143,4.99,4/9/2007
31196,196,2,5353,3.99,4/9/2007
31197,196,2,5768,4.99,4/10/2007
31198,196,2,6857,4.99,4/12/2007
31199,196,2,7666,3.99,4/28/2007
31200,196,2,8266,0.99,4/28/2007
31201,196,2,8472,1.99,4/29/2007
31202,196,2,8700,0.99,4/29/2007
31203,196,1,9346,5.99,4/30/2007
31204,196,1,9721,6.99,4/30/2007
31205,196,1,9804,4.99,4/30/2007
31206,196,2,10122,10.99,4/30/2007
31207,196,1,10191,4.99,4/30/2007
31208,197,1,4486,8.99,4/7/2007
31209,197,2,4739,4.99,4/8/2007
31210,197,2,5182,6.99,4/9/2007
31211,197,2,5344,0.99,4/9/2007
31212,197,1,8165,2.99,4/28/2007
31213,197,2,9378,4.99,4/30/2007
31214,197,1,9476,0.99,4/30/2007
31215,197,2,9585,4.99,4/30/2007
31216,198,2,3770,2.99,4/6/2007
31217,198,2,4588,2.99,4/8/2007
31218,198,2,4750,0.99,4/8/2007
31219,198,2,5794,4.99,4/10/2007
31220,198,2,6567,4.99,4/12/2007
31221,198,1,6819,4.99,4/12/2007
31222,198,2,6889,4.99,4/12/2007
31223,198,1,7287,0.99,4/27/2007
31224,198,1,7441,5.99,4/27/2007
31225,198,1,7583,2.99,4/27/2007
31226,198,2,7622,0.99,4/27/2007
31227,198,1,8145,5.99,4/28/2007
31228,198,2,9389,0.99,4/30/2007
31229,198,1,10112,4.99,4/30/2007
31230,198,1,10147,2.99,4/30/2007
31231,199,1,4499,2.99,4/8/2007
31232,199,2,4580,8.99,4/8/2007
31233,199,1,4976,4.99,4/8/2007
31234,199,2,5398,2.99,4/9/2007
31235,199,2,5680,5.99,4/10/2007
31236,199,2,6668,2.99,4/12/2007
31237,199,2,6782,4.99,4/12/2007
31238,199,1,7782,4.99,4/28/2007
31239,199,1,8709,0.99,4/29/2007
31240,199,1,9752,2.99,4/30/2007
31241,199,2,9894,4.99,4/30/2007
31242,199,1,9959,4.99,4/30/2007
31243,199,1,10196,2.99,4/30/2007
31244,200,1,3580,4.99,4/6/2007
31245,200,1,5110,2.99,4/9/2007
31246,200,1,6123,0.99,4/11/2007
31247,200,2,6167,2.99,4/11/2007
31248,200,1,6181,4.99,4/11/2007
31249,200,1,6947,3.99,4/26/2007
31250,200,1,7574,2.99,4/27/2007
31251,200,2,8368,3.99,4/29/2007
31252,200,2,8462,2.99,4/29/2007
31253,200,1,9527,6.99,4/30/2007
31254,201,2,3528,4.99,4/5/2007
31255,201,2,3708,6.99,4/6/2007
31256,201,1,7106,0.99,4/27/2007
31257,201,2,7606,2.99,4/27/2007
31258,201,2,9355,0.99,4/30/2007
31259,209,2,3504,2.99,4/5/2007
31260,209,2,4071,5.99,4/7/2007
31261,209,1,4309,5.99,4/7/2007
31262,209,2,4810,4.99,4/8/2007
31263,209,1,4907,4.99,4/8/2007
31264,209,2,5170,3.99,4/9/2007
31265,209,2,5219,5.99,4/9/2007
31266,209,1,6210,0.99,4/11/2007
31267,209,1,7116,6.99,4/27/2007
31268,209,1,7269,3.99,4/27/2007
31269,209,1,7505,4.99,4/27/2007
31270,209,2,7752,5.99,4/28/2007
31271,209,1,8067,4.99,4/28/2007
31272,209,2,8759,8.99,4/29/2007
31273,209,2,8816,2.99,4/29/2007
31274,209,2,9054,6.99,4/30/2007
31275,209,1,9923,0.99,4/30/2007
31276,210,2,3563,4.99,4/6/2007
31277,210,2,3884,4.99,4/6/2007
31278,210,2,4270,0.99,4/7/2007
31279,210,1,4306,2.99,4/7/2007
31280,210,1,4334,0.99,4/7/2007
31281,210,2,4388,7.99,4/7/2007
31282,210,1,4620,5.99,4/8/2007
31283,210,1,4871,6.99,4/8/2007
31284,210,1,4893,4.99,4/8/2007
31285,210,1,4989,3.99,4/8/2007
31286,210,2,5957,0.99,4/10/2007
31287,210,2,6227,4.99,4/11/2007
31288,210,1,6564,1.99,4/12/2007
31289,210,1,7743,5.99,4/28/2007
31290,210,2,7909,0.99,4/28/2007
31291,210,2,8336,8.99,4/29/2007
31292,210,2,8678,3.99,4/29/2007
31293,210,2,8738,0.99,4/29/2007
31294,211,2,3937,8.99,4/6/2007
31295,211,2,4060,2.99,4/7/2007
31296,211,2,4441,5.99,4/7/2007
31297,211,2,4479,2.99,4/7/2007
31298,211,1,4857,2.99,4/8/2007
31299,211,1,5668,5.99,4/10/2007
31300,211,2,5699,3.99,4/10/2007
31301,211,2,5785,4.99,4/10/2007
31302,211,2,6438,0.99,4/11/2007
31303,211,1,6628,4.99,4/12/2007
31304,211,1,6722,1.99,4/12/2007
31305,211,2,7484,0.99,4/27/2007
31306,211,1,7975,2.99,4/28/2007
31307,211,2,8961,6.99,4/30/2007
31308,211,1,9111,3.99,4/30/2007
31309,211,1,9953,0.99,4/30/2007
31310,212,2,4708,10.99,4/8/2007
31311,212,2,4798,3.99,4/8/2007
31312,212,2,4916,6.99,4/8/2007
31313,212,1,5115,6.99,4/9/2007
31314,212,2,7828,2.99,4/28/2007
31315,212,2,8000,4.99,4/28/2007
31316,212,1,8940,3.99,4/30/2007
31317,213,2,3989,4.99,4/6/2007
31318,213,2,4236,4.99,4/7/2007
31319,213,1,4655,8.99,4/8/2007
31320,213,2,5159,4.99,4/9/2007
31321,213,1,5431,0.99,4/9/2007
31322,213,2,6725,2.99,4/12/2007
31323,213,2,7528,0.99,4/27/2007
31324,213,2,8444,2.99,4/29/2007
31325,213,2,8542,4.99,4/29/2007
31326,213,2,9150,6.99,4/30/2007
31327,213,2,9340,2.99,4/30/2007
31328,213,1,9477,4.99,4/30/2007
31329,214,2,4211,0.99,4/7/2007
31330,214,1,4783,3.99,4/8/2007
31331,214,2,4984,3.99,4/8/2007
31332,214,2,5172,2.99,4/9/2007
31333,214,1,6602,7.99,4/12/2007
31334,214,2,7417,4.99,4/27/2007
31335,214,2,7826,5.99,4/28/2007
31336,214,1,8663,4.99,4/29/2007
31337,215,2,4940,8.99,4/8/2007
31338,215,1,5886,2.99,4/10/2007
31339,215,2,5967,8.99,4/10/2007
31340,215,1,7180,1.99,4/27/2007
31341,215,2,9046,2.99,4/30/2007
31342,215,1,9518,0.99,4/30/2007
31343,215,2,9611,4.99,4/30/2007
31344,216,2,4161,2.99,4/7/2007
31345,216,1,6008,6.99,4/11/2007
31346,216,2,6349,7.99,4/11/2007
31347,216,1,8068,4.99,4/28/2007
31348,216,2,8859,8.99,4/29/2007
31349,216,1,9096,0.99,4/30/2007
31350,217,2,5576,2.99,4/10/2007
31351,217,2,5762,3.99,4/10/2007
31352,217,2,6570,4.99,4/12/2007
31353,217,2,7104,2.99,4/27/2007
31354,217,2,8332,4.99,4/29/2007
31355,217,1,9159,0.99,4/30/2007
31356,217,2,9317,2.99,4/30/2007
31357,217,2,9632,6.99,4/30/2007
31358,217,2,9745,2.99,4/30/2007
31359,218,1,4898,6.99,4/8/2007
31360,218,1,5226,0.99,4/9/2007
31361,218,2,5737,0.99,4/10/2007
31362,218,2,7090,4.99,4/27/2007
31363,218,1,7236,8.99,4/27/2007
31364,218,2,9018,6.99,4/30/2007
31365,218,2,9902,6.99,4/30/2007
31366,218,1,10114,0.99,4/30/2007
31367,219,2,4678,0.99,4/8/2007
31368,219,2,4910,7.99,4/8/2007
31369,219,2,5123,0.99,4/9/2007
31370,219,2,5416,4.99,4/9/2007
31371,219,2,5475,4.99,4/9/2007
31372,219,2,5739,7.99,4/10/2007
31373,219,2,6172,4.99,4/11/2007
31374,219,1,6209,2.99,4/11/2007
31375,219,2,6501,1.99,4/12/2007
31376,219,2,7335,2.99,4/27/2007
31377,219,1,7726,5.99,4/28/2007
31378,219,1,8430,0.99,4/29/2007
31379,219,2,8536,4.99,4/29/2007
31380,219,1,8652,6.99,4/29/2007
31381,219,1,9712,4.99,4/30/2007
31382,220,2,4918,2.99,4/8/2007
31383,220,2,5613,2.99,4/10/2007
31384,220,2,5847,2.99,4/10/2007
31385,220,2,5859,0.99,4/10/2007
31386,220,2,6412,0.99,4/11/2007
31387,220,2,6832,8.99,4/12/2007
31388,220,2,7750,9.99,4/28/2007
31389,220,1,8065,2.99,4/28/2007
31390,220,1,8398,4.99,4/29/2007
31391,220,2,9384,7.99,4/30/2007
31392,220,2,9455,10.99,4/30/2007
31393,220,1,10099,2.99,4/30/2007
31394,221,1,4293,4.99,4/7/2007
31395,221,2,4649,4.99,4/8/2007
31396,221,1,4693,6.99,4/8/2007
31397,221,1,5058,5.99,4/9/2007
31398,221,2,5920,5.99,4/10/2007
31399,221,1,7101,2.99,4/27/2007
31400,221,1,7129,0.99,4/27/2007
31401,221,2,7531,8.99,4/27/2007
31402,221,2,8486,0.99,4/29/2007
31403,221,1,9320,6.99,4/30/2007
31404,221,1,9453,7.99,4/30/2007
31405,221,2,9853,0.99,4/30/2007
31406,222,2,5209,8.99,4/9/2007
31407,222,1,5266,3.99,4/9/2007
31408,222,2,5592,6.99,4/10/2007
31409,222,2,5635,5.99,4/10/2007
31410,222,2,6129,2.99,4/11/2007
31411,222,1,6497,0.99,4/12/2007
31412,222,2,7786,0.99,4/28/2007
31413,222,1,8300,1.99,4/29/2007
31414,222,2,8597,6.99,4/29/2007
31415,222,1,8787,4.99,4/29/2007
31416,222,2,10043,1.99,4/30/2007
31417,223,1,3513,5.99,4/5/2007
31418,223,1,3705,0.99,4/6/2007
31419,223,1,4874,4.99,4/8/2007
31420,223,2,5996,2.99,4/10/2007
31421,223,2,7085,5.99,4/27/2007
31422,223,2,8362,3.99,4/29/2007
31423,223,2,10053,7.99,4/30/2007
31424,224,1,4118,2.99,4/7/2007
31425,224,2,4411,3.99,4/7/2007
31426,224,1,4697,2.99,4/8/2007
31427,224,1,6031,4.99,4/11/2007
31428,224,2,6999,2.99,4/26/2007
31429,224,2,8255,0.99,4/28/2007
31430,224,2,8439,2.99,4/29/2007
31431,224,1,8605,4.99,4/29/2007
31432,224,1,9181,0.99,4/30/2007
31433,225,2,3574,4.99,4/6/2007
31434,225,1,4345,7.99,4/7/2007
31435,225,1,4824,7.99,4/8/2007
31436,225,2,4955,2.99,4/8/2007
31437,225,1,5067,4.99,4/9/2007
31438,225,1,6159,2.99,4/11/2007
31439,225,1,6317,2.99,4/11/2007
31440,225,2,6350,2.99,4/11/2007
31441,225,1,6526,3.99,4/12/2007
31442,225,2,6532,2.99,4/12/2007
31443,225,2,7347,4.99,4/27/2007
31444,225,1,7524,6.99,4/27/2007
31445,225,1,8054,7.99,4/28/2007
31446,225,2,8110,4.99,4/28/2007
31447,225,1,9980,4.99,4/30/2007
31448,225,2,9993,2.99,4/30/2007
31449,225,2,10138,2.99,4/30/2007
31450,226,1,3721,4.99,4/6/2007
31451,226,1,4324,4.99,4/7/2007
31452,226,1,5282,2.99,4/9/2007
31453,226,1,5419,2.99,4/9/2007
31454,226,1,6712,9.99,4/12/2007
31455,226,2,7288,5.99,4/27/2007
31456,226,1,7329,3.99,4/27/2007
31457,226,2,8600,2.99,4/29/2007
31458,226,1,8627,2.99,4/29/2007
31459,227,1,3576,5.99,4/6/2007
31460,227,2,4340,2.99,4/7/2007
31461,227,2,4459,4.99,4/7/2007
31462,227,1,4680,2.99,4/8/2007
31463,227,1,5046,3.99,4/9/2007
31464,227,1,7132,7.99,4/27/2007
31465,227,1,8219,2.99,4/28/2007
31466,227,1,8234,0.99,4/28/2007
31467,227,1,8384,0.99,4/29/2007
31468,227,2,8417,4.99,4/29/2007
31469,227,1,8936,2.99,4/30/2007
31470,227,2,9521,2.99,4/30/2007
31471,228,2,3538,0.99,4/6/2007
31472,228,2,3710,8.99,4/6/2007
31473,228,1,3715,6.99,4/6/2007
31474,228,2,3796,0.99,4/6/2007
31475,228,1,4217,3.99,4/7/2007
31476,228,1,4636,4.99,4/8/2007
31477,228,1,4909,0.99,4/8/2007
31478,228,1,5151,2.99,4/9/2007
31479,228,1,5320,4.99,4/9/2007
31480,228,2,5902,0.99,4/10/2007
31481,228,2,6141,1.99,4/11/2007
31482,228,1,6948,2.99,4/26/2007
31483,228,2,7509,8.99,4/27/2007
31484,228,1,7601,0.99,4/27/2007
31485,228,1,8147,2.99,4/28/2007
31486,229,2,3933,4.99,4/6/2007
31487,229,2,4458,2.99,4/7/2007
31488,229,1,4515,4.99,4/8/2007
31489,229,2,4694,0.99,4/8/2007
31490,229,1,5623,2.99,4/10/2007
31491,229,2,6155,4.99,4/11/2007
31492,229,2,6578,4.99,4/12/2007
31493,229,1,6880,2.99,4/12/2007
31494,229,2,7305,0.99,4/27/2007
31495,229,2,7308,5.99,4/27/2007
31496,229,2,7629,0.99,4/27/2007
31497,229,2,7640,7.99,4/27/2007
31498,229,2,9913,3.99,4/30/2007
31499,230,1,4509,3.99,4/8/2007
31500,230,1,4935,0.99,4/8/2007
31501,230,1,5045,4.99,4/9/2007
31502,230,1,5061,0.99,4/9/2007
31503,230,2,5269,2.99,4/9/2007
31504,230,2,6126,4.99,4/11/2007
31505,230,1,6251,2.99,4/11/2007
31506,230,2,7333,4.99,4/27/2007
31507,230,2,7390,4.99,4/27/2007
31508,230,2,8032,4.99,4/28/2007
31509,230,2,8653,0.99,4/29/2007
31510,230,1,8815,2.99,4/29/2007
31511,230,2,9778,3.99,4/30/2007
31512,230,2,10050,3.99,4/30/2007
31513,230,1,10057,9.99,4/30/2007
31514,231,2,3561,9.99,4/6/2007
31515,231,1,3839,2.99,4/6/2007
31516,231,2,4289,0.99,4/7/2007
31517,231,2,4969,0.99,4/8/2007
31518,231,1,5096,2.99,4/9/2007
31519,231,1,5560,5.99,4/10/2007
31520,231,1,6862,0.99,4/12/2007
31521,231,1,6877,1.99,4/12/2007
31522,231,1,8556,0.99,4/29/2007
31523,231,2,8949,5.99,4/30/2007
31524,231,2,9711,2.99,4/30/2007
31525,232,2,6234,5.99,4/11/2007
31526,232,1,6309,2.99,4/11/2007
31527,232,1,7123,5.99,4/27/2007
31528,232,2,7653,4.99,4/28/2007
31529,232,2,7707,0.99,4/28/2007
31530,232,1,7749,2.99,4/28/2007
31531,232,1,7990,2.99,4/28/2007
31532,232,1,8306,2.99,4/29/2007
31533,232,2,8401,4.99,4/29/2007
31534,232,2,8655,4.99,4/29/2007
31535,232,2,9270,0.99,4/30/2007
31536,232,2,9330,10.99,4/30/2007
31537,232,2,9365,2.99,4/30/2007
31538,232,2,10157,2.99,4/30/2007
31539,233,1,3832,2.99,4/6/2007
31540,233,1,4015,5.99,4/6/2007
31541,233,1,4885,4.99,4/8/2007
31542,233,2,5267,5.99,4/9/2007
31543,233,1,5846,2.99,4/10/2007
31544,233,1,6319,4.99,4/11/2007
31545,233,1,6794,2.99,4/12/2007
31546,233,1,7056,8.99,4/27/2007
31547,233,2,7387,4.99,4/27/2007
31548,233,2,8385,5.99,4/29/2007
31549,233,2,8530,2.99,4/29/2007
31550,233,2,8596,0.99,4/29/2007
31551,233,1,9574,0.99,4/30/2007
31552,234,2,4686,0.99,4/8/2007
31553,234,1,4721,7.99,4/8/2007
31554,234,2,10133,5.99,4/30/2007
31555,235,2,3581,2.99,4/6/2007
31556,235,1,3752,6.99,4/6/2007
31557,235,1,3968,4.99,4/6/2007
31558,235,2,4592,2.99,4/8/2007
31559,235,1,5790,4.99,4/10/2007
31560,235,1,6047,2.99,4/11/2007
31561,235,2,6352,4.99,4/11/2007
31562,235,2,6466,4.99,4/11/2007
31563,235,1,8120,0.99,4/28/2007
31564,235,2,8446,6.99,4/29/2007
31565,235,2,8781,0.99,4/29/2007
31566,235,1,9019,5.99,4/30/2007
31567,235,2,9519,6.99,4/30/2007
31568,235,1,9587,3.99,4/30/2007
31569,235,2,10155,0.99,4/30/2007
31570,236,1,3645,0.99,4/6/2007
31571,236,2,3857,4.99,4/6/2007
31572,236,2,4749,4.99,4/8/2007
31573,236,1,4959,0.99,4/8/2007
31574,236,1,5404,2.99,4/9/2007
31575,236,1,5545,3.99,4/10/2007
31576,236,2,5938,3.99,4/10/2007
31577,236,2,6049,0.99,4/11/2007
31578,236,2,6281,4.99,4/11/2007
31579,236,1,6303,2.99,4/11/2007
31580,236,2,6996,4.99,4/26/2007
31581,236,2,7047,4.99,4/27/2007
31582,236,2,7253,0.99,4/27/2007
31583,236,1,7780,5.99,4/28/2007
31584,236,1,7792,4.99,4/28/2007
31585,236,2,7798,2.99,4/28/2007
31586,236,1,8657,2.99,4/29/2007
31587,236,1,9011,5.99,4/30/2007
31588,236,1,9934,2.99,4/30/2007
31589,236,2,10137,4.99,4/30/2007
31590,237,1,4844,4.99,4/8/2007
31591,237,2,6053,4.99,4/11/2007
31592,237,1,7193,2.99,4/27/2007
31593,237,2,7330,3.99,4/27/2007
31594,237,1,7812,4.99,4/28/2007
31595,237,2,7951,8.99,4/28/2007
31596,237,2,8102,2.99,4/28/2007
31597,237,2,8748,2.99,4/29/2007
31598,237,2,8799,6.99,4/29/2007
31599,237,1,8835,3.99,4/29/2007
31600,237,1,9276,5.99,4/30/2007
31601,237,1,9661,4.99,4/30/2007
31602,237,2,9715,1.99,4/30/2007
31603,237,2,10056,0.99,4/30/2007
31604,237,2,10058,2.99,4/30/2007
31605,238,1,4143,0.99,4/7/2007
31606,238,1,5616,5.99,4/10/2007
31607,238,2,6403,0.99,4/11/2007
31608,238,2,7243,4.99,4/27/2007
31609,238,1,8310,8.99,4/29/2007
31610,238,1,8382,6.99,4/29/2007
31611,238,1,8465,0.99,4/29/2007
31612,238,1,9065,4.99,4/30/2007
31613,238,2,9841,7.99,4/30/2007
31614,239,2,3547,0.99,4/6/2007
31615,239,1,3552,5.99,4/6/2007
31616,239,2,4920,7.99,4/8/2007
31617,239,2,5651,4.99,4/10/2007
31618,239,1,5960,0.99,4/10/2007
31619,239,1,6573,0.99,4/12/2007
31620,239,2,7012,8.99,4/27/2007
31621,239,1,7426,0.99,4/27/2007
31622,239,2,7491,2.99,4/27/2007
31623,239,1,8457,6.99,4/29/2007
31624,239,2,9676,0.99,4/30/2007
31625,239,1,9863,5.99,4/30/2007
31626,240,2,4305,4.99,4/7/2007
31627,240,2,5262,4.99,4/9/2007
31628,240,1,5596,0.99,4/10/2007
31629,240,1,6272,0.99,4/11/2007
31630,240,2,6470,0.99,4/11/2007
31631,240,1,6956,4.99,4/26/2007
31632,240,1,7001,4.99,4/26/2007
31633,240,1,7467,8.99,4/27/2007
31634,240,2,7481,4.99,4/27/2007
31635,240,1,7870,4.99,4/28/2007
31636,240,2,8503,3.99,4/29/2007
31637,240,2,8905,5.99,4/29/2007
31638,241,2,3822,0.99,4/6/2007
31639,241,1,4731,0.99,4/8/2007
31640,241,2,5017,2.99,4/9/2007
31641,241,1,5211,0.99,4/9/2007
31642,241,1,5438,4.99,4/9/2007
31643,241,2,5525,3.99,4/10/2007
31644,241,1,5981,4.99,4/10/2007
31645,241,2,6090,6.99,4/11/2007
31646,241,2,6245,2.99,4/11/2007
31647,241,1,7320,0.99,4/27/2007
31648,241,1,7434,2.99,4/27/2007
31649,241,1,7860,2.99,4/28/2007
31650,241,1,9500,6.99,4/30/2007
31651,241,1,9528,3.99,4/30/2007
31652,241,1,9944,5.99,4/30/2007
31653,242,1,3471,4.99,4/5/2007
31654,242,2,3604,0.99,4/6/2007
31655,242,1,4426,4.99,4/7/2007
31656,242,2,4895,1.99,4/8/2007
31657,242,2,5666,5.99,4/10/2007
31658,242,2,7149,3.99,4/27/2007
31659,242,1,8491,4.99,4/29/2007
31660,242,1,9423,3.99,4/30/2007
31661,242,1,9730,6.99,4/30/2007
31662,243,2,3854,5.99,4/6/2007
31663,243,1,3965,4.99,4/6/2007
31664,243,1,4831,0.99,4/8/2007
31665,243,1,5502,0.99,4/9/2007
31666,243,2,6038,3.99,4/11/2007
31667,243,2,6820,2.99,4/12/2007
31668,243,2,7022,2.99,4/27/2007
31669,243,2,7165,0.99,4/27/2007
31670,243,1,8834,4.99,4/29/2007
31671,243,2,9035,2.99,4/30/2007
31672,243,2,9514,4.99,4/30/2007
31673,243,2,9675,2.99,4/30/2007
31674,243,2,9988,5.99,4/30/2007
31675,244,1,4814,4.99,4/8/2007
31676,244,2,5387,4.99,4/9/2007
31677,244,2,5461,0.99,4/9/2007
31678,244,2,5692,0.99,4/10/2007
31679,244,1,5779,4.99,4/10/2007
31680,244,1,5803,3.99,4/10/2007
31681,244,2,6374,4.99,4/11/2007
31682,244,2,6608,2.99,4/12/2007
31683,244,2,6683,2.99,4/12/2007
31684,244,2,8454,0.99,4/29/2007
31685,244,2,8844,5.99,4/29/2007
31686,244,1,10001,4.99,4/30/2007
31687,244,2,10047,4.99,4/30/2007
31688,244,1,10152,5.99,4/30/2007
31689,245,1,3634,2.99,4/6/2007
31690,245,2,5321,2.99,4/9/2007
31691,245,1,5764,4.99,4/10/2007
31692,245,2,6242,2.99,4/11/2007
31693,245,1,6795,5.99,4/12/2007
31694,245,2,6962,0.99,4/26/2007
31695,245,1,7230,4.99,4/27/2007
31696,245,2,7233,5.99,4/27/2007
31697,245,1,7358,0.99,4/27/2007
31698,245,2,7397,4.99,4/27/2007
31699,245,2,8701,6.99,4/29/2007
31700,245,1,8811,10.99,4/29/2007
31701,245,2,9088,0.99,4/30/2007
31702,245,2,9169,4.99,4/30/2007
31703,245,1,9813,6.99,4/30/2007
31704,245,1,10087,3.99,4/30/2007
31705,246,1,4092,7.99,4/7/2007
31706,246,2,4905,4.99,4/8/2007
31707,246,2,4994,2.99,4/8/2007
31708,246,2,5347,0.99,4/9/2007
31709,246,1,6688,4.99,4/12/2007
31710,246,2,9525,5.99,4/30/2007
31711,246,2,10208,4.99,4/30/2007
31712,247,2,3955,2.99,4/6/2007
31713,247,2,4198,6.99,4/7/2007
31714,247,1,4492,2.99,4/8/2007
31715,247,2,4995,2.99,4/8/2007
31716,247,1,5328,6.99,4/9/2007
31717,247,1,5842,4.99,4/10/2007
31718,247,1,7963,5.99,4/28/2007
31719,248,1,3910,0.99,4/6/2007
31720,248,2,4541,4.99,4/8/2007
31721,248,1,4841,0.99,4/8/2007
31722,248,1,5370,2.99,4/9/2007
31723,248,2,6617,2.99,4/12/2007
31724,248,2,7778,5.99,4/28/2007
31725,249,1,4352,9.99,4/7/2007
31726,249,1,5011,4.99,4/9/2007
31727,249,1,5275,4.99,4/9/2007
31728,249,2,5639,3.99,4/10/2007
31729,249,2,6670,7.99,4/12/2007
31730,249,1,7544,7.99,4/27/2007
31731,249,1,7804,2.99,4/28/2007
31732,249,2,7881,4.99,4/28/2007
31733,250,1,3635,4.99,4/6/2007
31734,250,1,3951,3.99,4/6/2007
31735,250,1,5479,2.99,4/9/2007
31736,250,1,5540,0.99,4/10/2007
31737,250,1,5998,2.99,4/10/2007
31738,250,1,8579,2.99,4/29/2007
31739,250,2,9099,0.99,4/30/2007
31740,251,1,3799,4.99,4/6/2007
31741,251,2,4026,3.99,4/7/2007
31742,251,2,4848,2.99,4/8/2007
31743,251,2,5012,2.99,4/9/2007
31744,251,2,5979,2.99,4/10/2007
31745,251,2,6413,6.99,4/11/2007
31746,251,2,7338,8.99,4/27/2007
31747,251,2,8443,2.99,4/29/2007
31748,251,2,8982,0.99,4/30/2007
31749,251,1,9196,2.99,4/30/2007
31750,251,1,9892,0.99,4/30/2007
31751,252,2,4372,0.99,4/7/2007
31752,252,2,5554,2.99,4/10/2007
31753,252,1,6357,0.99,4/11/2007
31754,252,2,6369,0.99,4/11/2007
31755,252,1,7024,4.99,4/27/2007
31756,252,2,7121,0.99,4/27/2007
31757,252,2,7168,0.99,4/27/2007
31758,252,1,7670,0.99,4/28/2007
31759,252,1,8636,5.99,4/29/2007
31760,252,1,8899,0.99,4/29/2007
31761,253,1,3658,7.99,4/6/2007
31762,253,1,5505,2.99,4/9/2007
31763,253,1,5602,4.99,4/10/2007
31764,253,2,7689,2.99,4/28/2007
31765,253,2,7851,0.99,4/28/2007
31766,253,2,7887,2.99,4/28/2007
31767,253,2,8752,2.99,4/29/2007
31768,253,2,9606,0.99,4/30/2007
31769,253,2,9618,6.99,4/30/2007
31770,254,1,3882,4.99,4/6/2007
31771,254,2,5042,2.99,4/9/2007
31772,254,1,5072,3.99,4/9/2007
31773,254,2,5080,2.99,4/9/2007
31774,254,1,5537,0.99,4/10/2007
31775,254,1,5550,5.99,4/10/2007
31776,254,1,5826,7.99,4/10/2007
31777,254,2,5930,4.99,4/10/2007
31778,254,2,7011,0.99,4/27/2007
31779,254,1,7413,4.99,4/27/2007
31780,254,2,8216,7.99,4/28/2007
31781,254,2,8581,4.99,4/29/2007
31782,254,2,9494,1.99,4/30/2007
31783,255,1,4547,0.99,4/8/2007
31784,255,1,5706,1.99,4/10/2007
31785,255,1,5943,0.99,4/10/2007
31786,255,2,7475,8.99,4/27/2007
31787,255,1,7646,2.99,4/28/2007
31788,255,1,8562,0.99,4/29/2007
31789,255,1,9061,6.99,4/30/2007
31790,256,1,4130,0.99,4/7/2007
31791,256,2,4182,0.99,4/7/2007
31792,256,1,5179,2.99,4/9/2007
31793,256,1,6298,0.99,4/11/2007
31794,256,1,7661,3.99,4/28/2007
31795,256,2,9424,2.99,4/30/2007
31796,257,2,4462,6.99,4/7/2007
31797,257,2,4574,4.99,4/8/2007
31798,257,1,5495,6.99,4/9/2007
31799,257,1,5858,4.99,4/10/2007
31800,257,1,6422,5.99,4/11/2007
31801,257,2,6711,5.99,4/12/2007
31802,257,2,7007,4.99,4/27/2007
31803,257,1,7176,2.99,4/27/2007
31804,257,1,7496,1.99,4/27/2007
31805,257,2,7510,2.99,4/27/2007
31806,257,2,7518,5.99,4/27/2007
31807,257,2,8156,3.99,4/28/2007
31808,257,2,8252,2.99,4/28/2007
31809,257,1,8344,4.99,4/29/2007
31810,257,1,8640,4.99,4/29/2007
31811,257,2,8946,6.99,4/30/2007
31812,257,1,9800,4.99,4/30/2007
31813,257,2,10142,4.99,4/30/2007
31814,258,2,4408,2.99,4/7/2007
31815,258,1,4677,5.99,4/8/2007
31816,258,2,4897,0.99,4/8/2007
31817,258,2,5312,5.99,4/9/2007
31818,258,1,5674,0.99,4/10/2007
31819,258,1,5935,9.99,4/10/2007
31820,258,2,6012,4.99,4/11/2007
31821,258,1,7814,2.99,4/28/2007
31822,258,1,8675,4.99,4/29/2007
31823,258,2,9069,4.99,4/30/2007
31824,259,2,4199,5.99,4/7/2007
31825,259,2,4489,4.99,4/7/2007
31826,259,1,6074,0.99,4/11/2007
31827,259,2,6539,3.99,4/12/2007
31828,259,2,7188,2.99,4/27/2007
31829,259,2,7774,7.99,4/28/2007
31830,259,1,7817,4.99,4/28/2007
31831,259,2,9205,6.99,4/30/2007
31832,259,1,9282,6.99,4/30/2007
31833,259,1,9444,7.99,4/30/2007
