Id thuê,Ngày thuê,Id tài s?n,Id khách hàng,Ngày tr?,Id nhân viên,C?p nh?t cu?i cùng
14687,8/21/2005,306,550,8/26/2005,2,2/16/2006
14688,8/21/2005,2573,219,8/27/2005,2,2/16/2006
14689,8/21/2005,1124,463,8/22/2005,1,2/16/2006
14690,8/21/2005,3649,456,8/29/2005,2,2/16/2006
14691,8/21/2005,2131,404,8/24/2005,1,2/16/2006
14692,8/21/2005,1908,192,8/28/2005,1,2/16/2006
14693,8/21/2005,3454,269,8/29/2005,2,2/16/2006
14694,8/21/2005,2767,363,8/23/2005,1,2/16/2006
14695,8/21/2005,412,206,8/22/2005,2,2/16/2006
14696,8/21/2005,3776,435,8/25/2005,1,2/16/2006
14697,8/21/2005,48,409,8/26/2005,2,2/16/2006
14698,8/21/2005,4255,196,8/29/2005,2,2/16/2006
14699,8/21/2005,1427,3,8/29/2005,2,2/16/2006
14700,8/21/2005,3446,360,8/23/2005,1,2/16/2006
14701,8/21/2005,3034,34,8/30/2005,1,2/16/2006
14702,8/21/2005,4096,345,8/30/2005,1,2/16/2006
14703,8/21/2005,4329,29,8/22/2005,2,2/16/2006
14704,8/21/2005,4062,248,8/27/2005,2,2/16/2006
14705,8/21/2005,2493,243,8/25/2005,2,2/16/2006
14706,8/21/2005,4494,589,8/22/2005,2,2/16/2006
14707,8/21/2005,2916,530,8/30/2005,1,2/16/2006
14708,8/21/2005,2828,226,8/28/2005,1,2/16/2006
14709,8/21/2005,1856,300,8/31/2005,1,2/16/2006
14710,8/21/2005,1922,587,8/30/2005,1,2/16/2006
14711,8/21/2005,1973,448,8/30/2005,2,2/16/2006
14712,8/21/2005,1198,226,8/25/2005,1,2/16/2006
14713,8/21/2005,3350,148,8/23/2005,1,2/16/2006
14714,8/21/2005,1,279,8/30/2005,1,2/16/2006
14715,8/21/2005,4453,287,8/26/2005,2,2/16/2006
14716,8/21/2005,2285,78,8/23/2005,2,2/16/2006
14717,8/21/2005,3839,366,8/26/2005,2,2/16/2006
14718,8/21/2005,3618,340,8/26/2005,2,2/16/2006
14719,8/21/2005,4091,599,8/25/2005,1,2/16/2006
14720,8/21/2005,3617,395,8/25/2005,1,2/16/2006
14721,8/21/2005,4257,349,8/30/2005,1,2/16/2006
14722,8/21/2005,2930,236,8/30/2005,1,2/16/2006
14723,8/21/2005,2755,548,8/31/2005,2,2/16/2006
14724,8/21/2005,3559,552,8/23/2005,2,2/16/2006
14725,8/21/2005,4427,403,8/23/2005,2,2/16/2006
14726,8/21/2005,4556,216,8/22/2005,1,2/16/2006
14727,8/21/2005,650,275,8/25/2005,1,2/16/2006
14728,8/21/2005,2671,474,8/25/2005,2,2/16/2006
14729,8/21/2005,2483,289,8/27/2005,1,2/16/2006
14730,8/21/2005,2949,439,8/30/2005,1,2/16/2006
14731,8/21/2005,1351,154,8/24/2005,1,2/16/2006
14732,8/21/2005,1915,482,8/23/2005,1,2/16/2006
14733,8/21/2005,398,408,8/26/2005,1,2/16/2006
14734,2/14/2006,1369,448,,2,2/16/2006
14735,8/21/2005,950,35,8/23/2005,1,2/16/2006
14736,8/21/2005,207,139,8/25/2005,2,2/16/2006
14737,8/21/2005,1842,124,8/25/2005,2,2/16/2006
14738,8/21/2005,3315,521,8/29/2005,1,2/16/2006
14739,8/21/2005,4026,226,8/22/2005,1,2/16/2006
14740,8/21/2005,1717,333,8/26/2005,1,2/16/2006
14741,2/14/2006,612,60,,2,2/16/2006
14742,8/21/2005,2988,421,8/26/2005,1,2/16/2006
14743,8/21/2005,4570,2,8/29/2005,1,2/16/2006
14744,8/21/2005,800,213,8/29/2005,1,2/16/2006
14745,8/21/2005,4399,277,8/23/2005,1,2/16/2006
14746,8/21/2005,3197,284,8/27/2005,2,2/16/2006
14747,8/21/2005,201,153,8/26/2005,2,2/16/2006
14748,8/21/2005,1697,81,8/28/2005,2,2/16/2006
14749,8/21/2005,831,235,8/29/2005,2,2/16/2006
14750,8/21/2005,918,303,8/30/2005,2,2/16/2006
14751,8/21/2005,1156,195,8/30/2005,2,2/16/2006
14752,8/21/2005,1252,362,8/28/2005,1,2/16/2006
14753,8/21/2005,1803,155,8/22/2005,2,2/16/2006
14754,8/21/2005,2355,137,8/29/2005,2,2/16/2006
14755,8/21/2005,862,328,8/27/2005,2,2/16/2006
14756,8/21/2005,564,288,8/24/2005,1,2/16/2006
14757,8/21/2005,1154,473,8/26/2005,2,2/16/2006
14758,8/21/2005,2372,339,8/27/2005,2,2/16/2006
14759,8/21/2005,3871,362,8/31/2005,2,2/16/2006
14760,2/14/2006,1367,355,,1,2/16/2006
14761,8/21/2005,2657,490,8/26/2005,1,2/16/2006
14762,8/21/2005,4249,1,8/23/2005,1,2/16/2006
14763,8/21/2005,1480,116,8/31/2005,2,2/16/2006
14764,8/21/2005,1270,529,8/24/2005,2,2/16/2006
14765,8/21/2005,2817,435,8/25/2005,2,2/16/2006
14766,8/21/2005,768,523,8/26/2005,1,2/16/2006
14767,8/21/2005,1232,69,8/29/2005,1,2/16/2006
14768,8/21/2005,3465,570,8/27/2005,1,2/16/2006
14769,2/14/2006,1800,361,,1,2/16/2006
14770,8/21/2005,2977,372,8/25/2005,1,2/16/2006
14771,8/21/2005,2665,149,8/28/2005,2,2/16/2006
14772,8/21/2005,4047,411,8/30/2005,2,2/16/2006
14773,8/21/2005,2541,413,8/26/2005,2,2/16/2006
14774,8/21/2005,3185,252,8/26/2005,2,2/16/2006
14775,8/21/2005,4044,400,8/22/2005,2,2/16/2006
14776,8/21/2005,3488,15,8/24/2005,2,2/16/2006
14777,8/21/2005,237,389,8/28/2005,1,2/16/2006
14778,8/21/2005,2152,396,8/26/2005,2,2/16/2006
14779,8/22/2005,1087,279,8/31/2005,2,2/16/2006
14780,8/22/2005,3171,491,8/22/2005,2,2/16/2006
14781,8/22/2005,3458,71,8/29/2005,1,2/16/2006
14782,8/22/2005,1727,211,8/23/2005,1,2/16/2006
14783,8/22/2005,3419,332,8/28/2005,2,2/16/2006
14784,8/22/2005,441,117,8/28/2005,1,2/16/2006
14785,8/22/2005,1981,560,8/25/2005,1,2/16/2006
14786,8/22/2005,2959,370,8/25/2005,1,2/16/2006
14787,8/22/2005,2634,38,8/28/2005,2,2/16/2006
14788,8/22/2005,1917,139,8/29/2005,2,2/16/2006
14789,8/22/2005,2344,279,8/25/2005,1,2/16/2006
14790,8/22/2005,1002,397,8/31/2005,1,2/16/2006
14791,8/22/2005,1490,317,8/30/2005,1,2/16/2006
14792,8/22/2005,4436,396,8/30/2005,1,2/16/2006
14793,8/22/2005,4285,154,8/29/2005,2,2/16/2006
14794,8/22/2005,413,156,8/28/2005,2,2/16/2006
14795,8/22/2005,1695,303,8/26/2005,1,2/16/2006
14796,8/22/2005,941,441,8/30/2005,1,2/16/2006
14797,8/22/2005,1131,546,8/23/2005,1,2/16/2006
14798,8/22/2005,7,92,8/27/2005,2,2/16/2006
14799,8/22/2005,1276,454,8/24/2005,2,2/16/2006
14800,8/22/2005,3554,533,8/26/2005,2,2/16/2006
14801,8/22/2005,1677,184,8/30/2005,1,2/16/2006
14802,8/22/2005,707,505,8/28/2005,1,2/16/2006
14803,8/22/2005,2525,278,8/22/2005,2,2/16/2006
14804,8/22/2005,372,94,8/26/2005,1,2/16/2006
14805,8/22/2005,783,169,8/23/2005,2,2/16/2006
14806,8/22/2005,2049,231,8/23/2005,2,2/16/2006
14807,8/22/2005,335,90,8/26/2005,1,2/16/2006
14808,8/22/2005,1657,362,8/29/2005,2,2/16/2006
14809,8/22/2005,1077,188,8/29/2005,1,2/16/2006
14810,8/22/2005,1982,78,8/25/2005,2,2/16/2006
14811,8/22/2005,1613,53,8/26/2005,1,2/16/2006
14812,8/22/2005,4282,211,8/26/2005,1,2/16/2006
14813,8/22/2005,3364,142,8/24/2005,2,2/16/2006
14814,8/22/2005,3109,250,8/27/2005,2,2/16/2006
14815,8/22/2005,1183,314,8/24/2005,2,2/16/2006
14816,8/22/2005,4086,534,8/28/2005,1,2/16/2006
14817,8/22/2005,910,215,8/27/2005,1,2/16/2006
14818,8/22/2005,1619,580,8/26/2005,1,2/16/2006
14819,8/22/2005,2890,410,8/30/2005,1,2/16/2006
14820,8/22/2005,1409,52,8/23/2005,1,2/16/2006
14821,8/22/2005,3155,62,8/29/2005,2,2/16/2006
14822,8/22/2005,2835,52,8/30/2005,1,2/16/2006
14823,8/22/2005,680,503,8/22/2005,2,2/16/2006
14824,8/22/2005,4162,594,8/23/2005,2,2/16/2006
14825,8/22/2005,1449,1,8/27/2005,2,2/16/2006
14826,8/22/2005,4023,426,8/23/2005,2,2/16/2006
14827,8/22/2005,2267,88,8/31/2005,2,2/16/2006
14828,8/22/2005,4114,319,8/27/2005,2,2/16/2006
14829,8/22/2005,3606,546,8/23/2005,2,2/16/2006
14830,8/22/2005,637,590,8/27/2005,1,2/16/2006
14831,8/22/2005,3370,156,8/23/2005,1,2/16/2006
14832,8/22/2005,1828,494,8/29/2005,2,2/16/2006
14833,8/22/2005,1960,551,8/28/2005,1,2/16/2006
14834,8/22/2005,3105,262,8/28/2005,1,2/16/2006
14835,8/22/2005,755,404,8/30/2005,1,2/16/2006
14836,8/22/2005,4287,418,8/22/2005,1,2/16/2006
14837,8/22/2005,2251,43,8/29/2005,1,2/16/2006
14838,8/22/2005,506,404,8/25/2005,1,2/16/2006
14839,8/22/2005,3440,567,8/24/2005,2,2/16/2006
14840,8/22/2005,1240,354,8/29/2005,2,2/16/2006
14841,8/22/2005,4017,384,8/28/2005,2,2/16/2006
14842,8/22/2005,2511,467,8/30/2005,2,2/16/2006
14843,8/22/2005,3000,454,8/28/2005,1,2/16/2006
14844,8/22/2005,145,513,8/31/2005,1,2/16/2006
14845,8/22/2005,69,292,8/24/2005,2,2/16/2006
14846,8/22/2005,3840,309,8/30/2005,1,2/16/2006
14847,8/22/2005,2995,327,8/29/2005,2,2/16/2006
14848,8/22/2005,395,218,8/26/2005,2,2/16/2006
14849,8/22/2005,3354,177,8/28/2005,2,2/16/2006
14850,8/22/2005,2405,435,8/26/2005,1,2/16/2006
14851,8/22/2005,1139,180,8/26/2005,2,2/16/2006
14852,8/22/2005,2262,352,8/25/2005,1,2/16/2006
14853,8/22/2005,3575,388,8/31/2005,2,2/16/2006
14854,8/22/2005,1989,117,8/23/2005,1,2/16/2006
14855,8/22/2005,1668,187,8/31/2005,1,2/16/2006
14856,8/22/2005,3292,151,8/26/2005,2,2/16/2006
14857,8/22/2005,4150,232,8/24/2005,2,2/16/2006
14858,8/22/2005,366,499,8/30/2005,1,2/16/2006
14859,8/22/2005,2150,463,8/24/2005,2,2/16/2006
14860,8/22/2005,1368,418,8/28/2005,1,2/16/2006
14861,8/22/2005,1806,422,8/27/2005,1,2/16/2006
14862,8/22/2005,3479,78,8/28/2005,2,2/16/2006
14863,8/22/2005,779,440,8/30/2005,2,2/16/2006
14864,8/22/2005,2872,460,8/22/2005,1,2/16/2006
14865,8/22/2005,3775,94,8/23/2005,1,2/16/2006
14866,8/22/2005,2607,445,8/30/2005,1,2/16/2006
14867,8/22/2005,271,114,8/25/2005,2,2/16/2006
14868,8/22/2005,4383,160,8/25/2005,1,2/16/2006
14869,8/22/2005,455,21,8/23/2005,2,2/16/2006
14870,8/22/2005,2170,512,8/23/2005,2,2/16/2006
14871,8/22/2005,3411,204,8/23/2005,2,2/16/2006
14872,8/22/2005,962,15,8/29/2005,1,2/16/2006
14873,8/22/2005,3533,314,8/31/2005,1,2/16/2006
14874,8/22/2005,1782,268,8/24/2005,2,2/16/2006
14875,8/22/2005,3912,513,8/26/2005,1,2/16/2006
14876,8/22/2005,3669,210,8/23/2005,1,2/16/2006
14877,8/22/2005,974,266,8/24/2005,2,2/16/2006
14878,2/14/2006,1202,441,,2,2/16/2006
14879,8/22/2005,2154,148,8/27/2005,1,2/16/2006
14880,8/22/2005,3615,224,8/24/2005,2,2/16/2006
14881,8/22/2005,210,425,8/26/2005,2,2/16/2006
14882,8/22/2005,12,417,8/25/2005,2,2/16/2006
14883,8/22/2005,1946,177,8/28/2005,1,2/16/2006
14884,8/22/2005,2957,547,8/23/2005,1,2/16/2006
14885,8/22/2005,2097,248,8/30/2005,1,2/16/2006
14886,8/22/2005,4330,379,8/23/2005,1,2/16/2006
14887,8/22/2005,56,421,8/31/2005,1,2/16/2006
14888,8/22/2005,3345,91,8/23/2005,2,2/16/2006
14889,8/22/2005,1579,299,8/24/2005,2,2/16/2006
14890,8/22/2005,517,346,8/30/2005,1,2/16/2006
14891,8/22/2005,288,482,8/27/2005,1,2/16/2006
14892,8/22/2005,3061,82,8/31/2005,1,2/16/2006
14893,8/22/2005,2336,461,8/30/2005,1,2/16/2006
14894,8/22/2005,3494,347,8/24/2005,2,2/16/2006
14895,8/22/2005,4462,340,8/27/2005,1,2/16/2006
14896,8/22/2005,2508,569,8/29/2005,2,2/16/2006
14897,8/22/2005,1607,175,8/26/2005,1,2/16/2006
14898,8/22/2005,1736,299,8/31/2005,1,2/16/2006
14899,8/22/2005,3700,304,8/31/2005,2,2/16/2006
14900,8/22/2005,3420,329,8/25/2005,2,2/16/2006
14901,8/22/2005,4297,258,8/29/2005,1,2/16/2006
14902,8/22/2005,866,423,8/23/2005,2,2/16/2006
14903,8/22/2005,1795,51,8/25/2005,2,2/16/2006
14904,8/22/2005,722,71,8/29/2005,1,2/16/2006
14905,8/22/2005,4166,286,8/26/2005,2,2/16/2006
14906,8/22/2005,153,366,8/29/2005,1,2/16/2006
14907,8/22/2005,2469,116,8/25/2005,1,2/16/2006
14908,8/22/2005,102,349,8/25/2005,2,2/16/2006
14909,8/22/2005,1997,155,8/25/2005,1,2/16/2006
14910,8/22/2005,1266,540,8/25/2005,1,2/16/2006
14911,8/22/2005,353,273,8/28/2005,1,2/16/2006
14912,8/22/2005,2658,404,8/23/2005,1,2/16/2006
14913,8/22/2005,3609,503,8/23/2005,2,2/16/2006
14914,8/22/2005,4348,156,8/26/2005,1,2/16/2006
14915,2/14/2006,112,349,,1,2/16/2006
14916,8/22/2005,2110,80,8/24/2005,2,2/16/2006
14917,8/22/2005,377,289,8/29/2005,2,2/16/2006
14918,8/22/2005,4056,154,8/30/2005,2,2/16/2006
14919,8/22/2005,1587,244,8/30/2005,2,2/16/2006
14920,8/22/2005,3357,106,8/23/2005,1,2/16/2006
14921,8/22/2005,3724,284,8/26/2005,2,2/16/2006
14922,8/22/2005,2322,151,8/30/2005,1,2/16/2006
14923,8/22/2005,3434,460,8/28/2005,2,2/16/2006
14924,8/22/2005,4189,118,8/23/2005,1,2/16/2006
14925,8/22/2005,442,128,8/30/2005,2,2/16/2006
14926,8/22/2005,2448,357,8/26/2005,1,2/16/2006
14927,8/22/2005,952,193,8/27/2005,1,2/16/2006
14928,2/14/2006,4375,472,,1,2/16/2006
14929,8/22/2005,4195,546,8/28/2005,1,2/16/2006
14930,8/22/2005,2875,584,8/30/2005,1,2/16/2006
14931,8/22/2005,657,63,8/28/2005,2,2/16/2006
14932,8/22/2005,2259,516,8/23/2005,2,2/16/2006
14933,2/14/2006,1186,21,,2,2/16/2006
14934,8/22/2005,815,226,8/26/2005,1,2/16/2006
14935,8/22/2005,2025,380,8/29/2005,2,2/16/2006
14936,8/22/2005,3710,241,8/29/2005,2,2/16/2006
14937,8/22/2005,1241,348,8/31/2005,2,2/16/2006
14938,8/22/2005,408,541,8/31/2005,1,2/16/2006
14939,8/22/2005,719,328,8/27/2005,1,2/16/2006
14940,8/22/2005,2635,46,8/24/2005,2,2/16/2006
14941,8/22/2005,2328,574,8/28/2005,1,2/16/2006
14942,8/22/2005,32,471,8/31/2005,1,2/16/2006
14943,8/22/2005,3515,265,8/26/2005,2,2/16/2006
14944,8/22/2005,535,153,8/24/2005,2,2/16/2006
14945,8/22/2005,1567,304,8/29/2005,1,2/16/2006
14946,8/22/2005,1395,308,8/28/2005,1,2/16/2006
14947,8/22/2005,3497,68,8/28/2005,2,2/16/2006
14948,8/22/2005,2914,488,8/28/2005,2,2/16/2006
14949,8/22/2005,2434,111,8/25/2005,2,2/16/2006
14950,8/22/2005,635,362,8/27/2005,2,2/16/2006
14951,8/22/2005,2800,197,8/30/2005,2,2/16/2006
14952,8/22/2005,2950,575,8/28/2005,1,2/16/2006
14953,8/22/2005,816,182,8/28/2005,1,2/16/2006
14954,2/14/2006,3608,525,,1,2/16/2006
14955,8/22/2005,1534,445,8/25/2005,2,2/16/2006
14956,8/22/2005,3650,571,8/25/2005,2,2/16/2006
14957,8/22/2005,1384,323,8/26/2005,2,2/16/2006
14958,8/22/2005,1710,347,8/28/2005,2,2/16/2006
14959,8/22/2005,2009,569,8/25/2005,1,2/16/2006
14960,8/22/2005,3316,147,8/29/2005,2,2/16/2006
14961,8/22/2005,3274,52,8/31/2005,2,2/16/2006
14962,8/22/2005,3104,449,8/29/2005,2,2/16/2006
14963,8/22/2005,2672,384,8/31/2005,2,2/16/2006
14964,8/22/2005,2302,500,8/26/2005,1,2/16/2006
14965,8/22/2005,1036,148,8/27/2005,1,2/16/2006
14966,8/22/2005,679,259,8/31/2005,1,2/16/2006
14967,8/22/2005,289,67,8/23/2005,2,2/16/2006
14968,8/22/2005,3302,129,8/29/2005,1,2/16/2006
14969,8/22/2005,4060,120,8/29/2005,1,2/16/2006
14970,8/22/2005,536,529,8/29/2005,1,2/16/2006
14971,8/22/2005,1883,378,8/28/2005,2,2/16/2006
14972,8/22/2005,3422,310,8/29/2005,1,2/16/2006
14973,8/22/2005,2888,201,8/30/2005,1,2/16/2006
14974,8/22/2005,2596,157,8/27/2005,1,2/16/2006
14975,8/22/2005,924,244,8/28/2005,2,2/16/2006
14976,8/22/2005,77,581,8/28/2005,1,2/16/2006
14977,8/22/2005,4093,59,8/30/2005,2,2/16/2006
14978,8/22/2005,699,94,8/25/2005,1,2/16/2006
14979,8/22/2005,2320,387,8/24/2005,2,2/16/2006
14980,8/22/2005,2701,518,8/26/2005,2,2/16/2006
14981,8/22/2005,1239,544,8/26/2005,2,2/16/2006
14982,8/22/2005,2333,542,8/31/2005,2,2/16/2006
14983,8/22/2005,3579,363,8/30/2005,2,2/16/2006
14984,8/22/2005,1704,334,8/30/2005,1,2/16/2006
14985,8/22/2005,2017,29,8/29/2005,1,2/16/2006
14986,8/22/2005,1493,278,8/23/2005,2,2/16/2006
14987,8/22/2005,1513,138,8/24/2005,2,2/16/2006
14988,8/22/2005,2114,186,8/29/2005,1,2/16/2006
14989,8/22/2005,1431,58,8/26/2005,2,2/16/2006
14990,8/22/2005,4057,198,8/24/2005,2,2/16/2006
14991,8/22/2005,708,172,8/30/2005,2,2/16/2006
14992,8/22/2005,4430,415,8/25/2005,2,2/16/2006
14993,8/22/2005,3416,437,8/27/2005,1,2/16/2006
14994,8/22/2005,1601,509,8/26/2005,1,2/16/2006
14995,8/22/2005,4178,482,8/24/2005,1,2/16/2006
14996,8/22/2005,1178,411,8/29/2005,1,2/16/2006
14997,8/22/2005,2724,29,8/28/2005,2,2/16/2006
14998,8/22/2005,3852,92,8/24/2005,2,2/16/2006
14999,8/22/2005,3399,594,8/23/2005,1,2/16/2006
15000,8/22/2005,3080,161,8/24/2005,2,2/16/2006
15001,8/22/2005,2869,186,8/27/2005,2,2/16/2006
15002,8/22/2005,4198,242,8/24/2005,1,2/16/2006
15003,8/22/2005,4009,167,8/28/2005,1,2/16/2006
15004,8/22/2005,4464,375,8/28/2005,1,2/16/2006
15005,8/22/2005,2897,335,8/24/2005,2,2/16/2006
15006,8/22/2005,2967,97,8/23/2005,1,2/16/2006
15007,8/22/2005,3692,165,8/27/2005,2,2/16/2006
15008,8/22/2005,961,277,8/31/2005,2,2/16/2006
15009,8/22/2005,4025,325,8/26/2005,2,2/16/2006
15010,8/22/2005,171,508,8/29/2005,2,2/16/2006
15011,8/22/2005,2722,329,8/24/2005,1,2/16/2006
15012,8/22/2005,1584,454,8/28/2005,1,2/16/2006
15013,8/22/2005,141,141,8/24/2005,2,2/16/2006
15014,8/22/2005,3678,373,8/31/2005,1,2/16/2006
15015,8/22/2005,3067,14,8/31/2005,2,2/16/2006
15016,8/22/2005,879,434,8/28/2005,2,2/16/2006
15017,8/22/2005,3975,144,8/29/2005,1,2/16/2006
15018,8/22/2005,394,504,8/25/2005,1,2/16/2006
15019,8/22/2005,3425,450,8/25/2005,2,2/16/2006
15020,8/22/2005,3460,267,8/27/2005,1,2/16/2006
15021,2/14/2006,418,100,,2,2/16/2006
15022,8/22/2005,249,506,8/31/2005,2,2/16/2006
15023,8/22/2005,358,296,8/29/2005,1,2/16/2006
15024,8/22/2005,1831,139,8/24/2005,1,2/16/2006
15025,8/22/2005,2107,257,8/24/2005,2,2/16/2006
15026,8/22/2005,4328,66,8/28/2005,1,2/16/2006
15027,8/22/2005,326,478,8/29/2005,2,2/16/2006
15028,8/22/2005,4248,37,8/30/2005,1,2/16/2006
15029,8/22/2005,2234,139,8/25/2005,1,2/16/2006
15030,8/22/2005,3168,341,8/24/2005,2,2/16/2006
15031,8/22/2005,3926,430,8/27/2005,1,2/16/2006
15032,8/22/2005,3414,467,8/25/2005,2,2/16/2006
15033,8/22/2005,2431,168,8/28/2005,2,2/16/2006
15034,8/22/2005,1331,235,8/29/2005,1,2/16/2006
15035,8/22/2005,339,513,8/28/2005,1,2/16/2006
15036,8/22/2005,874,280,8/23/2005,2,2/16/2006
15037,8/22/2005,4517,234,8/31/2005,2,2/16/2006
15038,8/22/2005,1685,3,8/23/2005,1,2/16/2006
15039,8/22/2005,895,180,8/28/2005,1,2/16/2006
15040,8/22/2005,3207,523,8/23/2005,2,2/16/2006
15041,8/22/2005,1913,372,8/23/2005,2,2/16/2006
15042,8/22/2005,3796,553,8/31/2005,1,2/16/2006
15043,8/22/2005,3797,182,8/28/2005,1,2/16/2006
15044,8/22/2005,4513,439,8/31/2005,1,2/16/2006
15045,8/22/2005,3485,161,8/26/2005,2,2/16/2006
15046,8/22/2005,1536,474,8/26/2005,1,2/16/2006
15047,8/22/2005,1309,19,8/23/2005,1,2/16/2006
15048,8/22/2005,2895,27,8/26/2005,1,2/16/2006
15049,8/22/2005,1573,102,8/26/2005,1,2/16/2006
15050,8/22/2005,3961,167,8/23/2005,1,2/16/2006
15051,8/22/2005,1419,300,8/28/2005,1,2/16/2006
15052,8/22/2005,2349,147,8/31/2005,2,2/16/2006
15053,8/22/2005,1065,374,8/28/2005,2,2/16/2006
15054,8/22/2005,2314,44,8/25/2005,1,2/16/2006
15055,8/22/2005,623,125,8/25/2005,2,2/16/2006
15056,8/22/2005,1871,503,8/25/2005,1,2/16/2006
15057,8/22/2005,4534,20,8/28/2005,1,2/16/2006
15058,8/22/2005,3537,288,8/26/2005,1,2/16/2006
15059,8/22/2005,4079,564,8/29/2005,2,2/16/2006
15060,8/22/2005,2740,63,8/31/2005,2,2/16/2006
15061,8/22/2005,3436,90,8/24/2005,1,2/16/2006
15062,8/22/2005,4393,139,8/26/2005,2,2/16/2006
15063,8/22/2005,1159,30,8/25/2005,2,2/16/2006
15064,8/22/2005,1233,425,8/28/2005,2,2/16/2006
15065,8/22/2005,468,510,8/27/2005,2,2/16/2006
15066,8/22/2005,2712,530,8/23/2005,1,2/16/2006
15067,8/22/2005,3684,461,8/24/2005,1,2/16/2006
15068,8/22/2005,3268,373,8/26/2005,2,2/16/2006
15069,8/22/2005,592,568,8/28/2005,2,2/16/2006
15070,8/22/2005,2687,441,8/26/2005,1,2/16/2006
15071,8/22/2005,417,541,8/31/2005,1,2/16/2006
15072,8/22/2005,2871,405,8/30/2005,1,2/16/2006
15073,8/22/2005,3970,336,8/31/2005,1,2/16/2006
15074,8/22/2005,3112,567,8/28/2005,2,2/16/2006
15075,8/22/2005,1938,535,8/30/2005,1,2/16/2006
15076,8/22/2005,4170,287,8/27/2005,1,2/16/2006
15077,8/22/2005,3142,503,8/29/2005,1,2/16/2006
15078,8/22/2005,3001,197,8/25/2005,1,2/16/2006
15079,8/22/2005,4552,540,8/24/2005,2,2/16/2006
15080,8/22/2005,927,133,8/23/2005,1,2/16/2006
15081,8/22/2005,2501,313,8/28/2005,2,2/16/2006
15082,8/22/2005,2046,137,8/28/2005,1,2/16/2006
15083,8/22/2005,1691,397,8/28/2005,2,2/16/2006
15084,8/22/2005,821,287,8/23/2005,1,2/16/2006
15085,8/22/2005,1669,67,8/25/2005,2,2/16/2006
15086,8/22/2005,264,494,8/30/2005,2,2/16/2006
15087,8/22/2005,233,404,8/27/2005,2,2/16/2006
15088,8/22/2005,4199,377,8/24/2005,2,2/16/2006
15089,8/22/2005,3288,61,8/31/2005,1,2/16/2006
15090,8/22/2005,2918,582,8/31/2005,2,2/16/2006
15091,8/22/2005,2092,477,8/23/2005,2,2/16/2006
15092,8/22/2005,2418,464,8/28/2005,2,2/16/2006
15093,8/22/2005,3534,60,8/23/2005,2,2/16/2006
15094,2/14/2006,922,424,,1,2/16/2006
15095,8/22/2005,489,202,8/25/2005,2,2/16/2006
15096,8/22/2005,1983,33,8/29/2005,2,2/16/2006
15097,8/22/2005,2838,475,8/27/2005,1,2/16/2006
15098,8/22/2005,4414,88,8/31/2005,2,2/16/2006
15099,8/22/2005,1940,86,8/26/2005,2,2/16/2006
15100,8/22/2005,4489,312,8/25/2005,1,2/16/2006
15101,8/22/2005,683,335,8/28/2005,2,2/16/2006
15102,8/22/2005,2317,555,8/29/2005,1,2/16/2006
15103,8/22/2005,853,101,8/25/2005,2,2/16/2006
15104,8/22/2005,4550,359,8/27/2005,1,2/16/2006
15105,8/22/2005,3965,338,8/26/2005,2,2/16/2006
15106,8/22/2005,399,155,8/27/2005,1,2/16/2006
15107,8/22/2005,2378,376,8/23/2005,1,2/16/2006
15108,8/22/2005,3463,447,8/26/2005,2,2/16/2006
15109,8/22/2005,565,588,8/30/2005,1,2/16/2006
15110,8/22/2005,1379,72,8/26/2005,1,2/16/2006
15111,8/22/2005,4101,119,8/24/2005,1,2/16/2006
15112,8/22/2005,2832,160,8/27/2005,1,2/16/2006
15113,8/22/2005,4338,424,8/27/2005,1,2/16/2006
15114,8/22/2005,2481,121,8/31/2005,1,2/16/2006
15115,8/22/2005,1739,33,8/26/2005,1,2/16/2006
15116,8/22/2005,518,217,8/23/2005,1,2/16/2006
15117,8/22/2005,2502,292,8/27/2005,2,2/16/2006
15118,8/22/2005,2081,473,8/29/2005,2,2/16/2006
15119,8/22/2005,4526,288,8/23/2005,2,2/16/2006
15120,8/22/2005,3083,11,8/23/2005,1,2/16/2006
15121,8/22/2005,2981,415,8/25/2005,1,2/16/2006
15122,8/22/2005,1686,91,8/29/2005,2,2/16/2006
15123,8/22/2005,1455,445,8/27/2005,1,2/16/2006
15124,8/22/2005,1598,39,8/26/2005,1,2/16/2006
15125,8/22/2005,3942,221,8/29/2005,1,2/16/2006
15126,8/22/2005,1902,459,8/28/2005,1,2/16/2006
15127,8/22/2005,2397,287,8/26/2005,1,2/16/2006
15128,8/22/2005,3229,457,8/30/2005,2,2/16/2006
15129,8/22/2005,3782,234,8/29/2005,2,2/16/2006
15130,8/22/2005,2375,536,8/30/2005,1,2/16/2006
15131,8/22/2005,1930,119,8/30/2005,1,2/16/2006
15132,8/22/2005,3474,393,8/27/2005,2,2/16/2006
15133,8/22/2005,3408,137,8/26/2005,1,2/16/2006
15134,8/22/2005,4442,22,8/29/2005,1,2/16/2006
15135,8/22/2005,555,284,8/27/2005,2,2/16/2006
15136,8/22/2005,2606,435,8/24/2005,2,2/16/2006
15137,8/22/2005,856,241,8/26/2005,1,2/16/2006
15138,8/22/2005,2467,50,8/27/2005,1,2/16/2006
15139,8/22/2005,2018,237,8/30/2005,1,2/16/2006
15140,8/22/2005,1402,414,8/30/2005,2,2/16/2006
